"GMTTIMESTAMP","LONGITUDE","LATITUDE","ALTITUDE","ACCURACY"
2015-07-12T10:13:35Z,0.3237165,52.1075341,124.0,12.0
2015-07-12T10:13:37Z,0.3236881,52.1074098,125.0,14.0
2015-07-12T10:13:39Z,0.3235955,52.1072856,125.0,13.0
2015-07-12T10:13:41Z,0.3235482,52.1071906,126.0,13.0
2015-07-12T10:13:43Z,0.3234473,52.1070718,126.0,13.0
2015-07-12T10:13:45Z,0.3233402,52.1069599,127.0,14.0
2015-07-12T10:13:47Z,0.3233005,52.1068615,126.0,15.0
2015-07-12T10:13:49Z,0.3232164,52.1067441,126.0,16.0
2015-07-12T10:13:51Z,0.3231108,52.1066363,126.0,18.0
2015-07-12T10:13:53Z,0.3230436,52.1064923,126.0,19.0
2015-07-12T10:13:55Z,0.3229928,52.106376,126.0,18.0
2015-07-12T10:13:57Z,0.3228885,52.1062661,126.0,18.0
2015-07-12T10:13:59Z,0.3228114,52.1061432,127.0,17.0
2015-07-12T10:14:02Z,0.3226861,52.1060391,126.0,15.0
2015-07-12T10:14:04Z,0.3226045,52.1058577,124.0,15.0
2015-07-12T10:14:06Z,0.3225628,52.1057416,125.0,15.0
2015-07-12T10:14:08Z,0.3225118,52.1056453,126.0,17.0
2015-07-12T10:14:10Z,0.3225129,52.1055257,128.0,17.0
2015-07-12T10:14:12Z,0.3224917,52.1054057,130.0,21.0
2015-07-12T10:14:15Z,0.3224036,52.1052556,134.0,21.0
2015-07-12T10:14:17Z,0.3223341,52.1051374,134.0,21.0
2015-07-12T10:14:19Z,0.3222887,52.1049918,134.0,21.0
2015-07-12T10:14:21Z,0.3222215,52.1048091,134.0,20.0
2015-07-12T10:14:23Z,0.3221723,52.1046738,138.0,21.0
2015-07-12T10:14:25Z,0.3221866,52.1044985,136.0,23.0
2015-07-12T10:14:27Z,0.3221532,52.1043658,138.0,25.0
2015-07-12T10:14:29Z,0.3220698,52.1041897,139.0,22.0
2015-07-12T10:14:31Z,0.3219586,52.1041227,139.0,22.0
2015-07-12T10:14:33Z,0.3219465,52.1039822,139.0,20.0
2015-07-12T10:14:35Z,0.3219637,52.1038371,143.0,19.0
2015-07-12T10:14:37Z,0.321924,52.1036141,141.0,20.0
2015-07-12T10:14:39Z,0.321887,52.1034591,141.0,19.0
2015-07-12T10:14:41Z,0.3219112,52.1032896,139.0,17.0
2015-07-12T10:14:43Z,0.3219555,52.103155,139.0,15.0
2015-07-12T10:14:45Z,0.3219374,52.1030385,142.0,14.0
2015-07-12T10:14:47Z,0.321966,52.1028736,139.0,14.0
2015-07-12T10:14:49Z,0.3219538,52.1027807,138.0,14.0
2015-07-12T10:14:51Z,0.3219527,52.1026353,134.0,14.0
2015-07-12T10:14:53Z,0.3219203,52.102502,131.0,14.0
2015-07-12T10:15:05Z,0.3219135,52.1016451,133.0,28.0
2015-07-12T10:15:07Z,0.321931,52.1015439,134.0,24.0
2015-07-12T10:15:10Z,0.3219202,52.1014478,151.0,22.0
2015-07-12T10:15:12Z,0.322004,52.1013586,147.0,22.0
2015-07-12T10:15:15Z,0.3219386,52.1012368,146.0,25.0
2015-07-12T10:15:18Z,0.3218372,52.101082,143.0,24.0
2015-07-12T10:15:20Z,0.3217456,52.1008939,142.0,26.0
2015-07-12T10:15:22Z,0.3216778,52.1007417,141.0,31.0
2015-07-12T10:15:24Z,0.3216978,52.1006398,141.0,34.0
2015-07-12T10:15:26Z,0.3215899,52.1004079,143.0,30.0
2015-07-12T10:15:28Z,0.3217033,52.1001934,142.0,35.0
2015-07-12T10:15:30Z,0.3218769,52.1000101,140.0,32.0
2015-07-12T10:15:32Z,0.3217904,52.0999132,140.0,35.0
2015-07-12T10:15:35Z,0.3216905,52.0997981,141.0,25.0
2015-07-12T10:15:37Z,0.3215947,52.0997065,140.0,19.0
2015-07-12T10:15:39Z,0.3215214,52.0995575,139.0,18.0
2015-07-12T10:15:41Z,0.3214456,52.0993269,137.0,15.0
2015-07-12T10:15:43Z,0.3213134,52.0992047,139.0,15.0
2015-07-12T10:15:45Z,0.3212282,52.0990521,139.0,15.0
2015-07-12T10:15:47Z,0.3211296,52.0988916,140.0,14.0
2015-07-12T10:15:49Z,0.3209995,52.0988027,142.0,15.0
2015-07-12T10:15:51Z,0.3208875,52.0987359,145.0,16.0
2015-07-12T10:15:53Z,0.3208239,52.0986036,145.0,14.0
2015-07-12T10:15:55Z,0.3207361,52.0984938,144.0,14.0
2015-07-12T10:15:58Z,0.3207063,52.0983693,139.0,15.0
2015-07-12T10:16:00Z,0.3206031,52.0982603,138.0,16.0
2015-07-12T10:16:02Z,0.3205349,52.0980906,137.0,17.0
2015-07-12T10:16:05Z,0.3204493,52.0979391,137.0,16.0
2015-07-12T10:16:07Z,0.320297,52.0977313,134.0,15.0
2015-07-12T10:16:09Z,0.3201854,52.0975896,134.0,16.0
2015-07-12T10:16:11Z,0.3201617,52.0974879,134.0,15.0
2015-07-12T10:16:13Z,0.3200988,52.0972858,126.0,14.0
2015-07-12T10:16:15Z,0.3199999,52.0971438,125.0,15.0
2015-07-12T10:16:18Z,0.319947,52.0970117,125.0,17.0
2015-07-12T10:16:20Z,0.3198756,52.0968883,123.0,21.0
2015-07-12T10:16:22Z,0.3198045,52.0967818,123.0,22.0
2015-07-12T10:16:24Z,0.3197313,52.0966784,122.0,25.0
2015-07-12T10:16:27Z,0.3196331,52.0965968,122.0,21.0
2015-07-12T10:16:30Z,0.3195336,52.096506,123.0,24.0
2015-07-12T10:16:33Z,0.3196272,52.0964042,123.0,27.0
2015-07-12T10:16:35Z,0.3196929,52.0963207,123.0,25.0
2015-07-12T10:16:38Z,0.3196405,52.0962175,121.0,20.0
2015-07-12T10:16:51Z,0.3197031,52.0961262,126.0,12.0
2015-07-12T10:17:24Z,0.3195037,52.0958542,123.0,22.0
2015-07-12T10:17:26Z,0.319251,52.0958227,124.0,24.0
2015-07-12T10:17:28Z,0.319066,52.0957231,125.0,23.0
2015-07-12T10:17:30Z,0.3189248,52.0955764,124.0,17.0
2015-07-12T10:17:32Z,0.3188231,52.0954237,125.0,18.0
2015-07-12T10:17:34Z,0.3185961,52.0952566,129.0,18.0
2015-07-12T10:17:36Z,0.3184221,52.0950453,123.0,18.0
2015-07-12T10:17:38Z,0.3182409,52.0948676,120.0,15.0
2015-07-12T10:17:40Z,0.3181208,52.0946872,120.0,15.0
2015-07-12T10:17:42Z,0.3179793,52.0944857,117.0,14.0
2015-07-12T10:17:44Z,0.3178436,52.0943549,118.0,15.0
2015-07-12T10:17:46Z,0.3177256,52.0942678,117.0,16.0
2015-07-12T10:17:48Z,0.3175722,52.0940514,112.0,15.0
2015-07-12T10:17:50Z,0.3174373,52.09395,112.0,14.0
2015-07-12T10:17:52Z,0.3173688,52.0938564,113.0,14.0
2015-07-12T10:17:54Z,0.3172722,52.0937698,115.0,14.0
2015-07-12T10:17:56Z,0.3171374,52.0936867,118.0,14.0
2015-07-12T10:17:58Z,0.3170332,52.0935657,117.0,14.0
2015-07-12T10:18:00Z,0.3169651,52.0934255,119.0,15.0
2015-07-12T10:18:02Z,0.3168541,52.0933609,118.0,14.0
2015-07-12T10:18:04Z,0.3167722,52.0932402,120.0,15.0
2015-07-12T10:18:06Z,0.3166923,52.0931426,119.0,14.0
2015-07-12T10:18:08Z,0.316725,52.0929506,112.0,13.0
2015-07-12T10:18:10Z,0.3166836,52.0928002,111.0,14.0
2015-07-12T10:18:13Z,0.3166586,52.0925934,111.0,14.0
2015-07-12T10:18:15Z,0.3166046,52.0924367,112.0,13.0
2015-07-12T10:18:17Z,0.3165923,52.0922924,113.0,13.0
2015-07-12T10:18:19Z,0.316518,52.0921436,112.0,13.0
2015-07-12T10:18:21Z,0.3164764,52.0919911,114.0,13.0
2015-07-12T10:18:23Z,0.3163937,52.0918273,111.0,13.0
2015-07-12T10:18:25Z,0.3163404,52.0916894,112.0,13.0
2015-07-12T10:18:27Z,0.3163098,52.0915648,113.0,13.0
2015-07-12T10:18:29Z,0.3163087,52.091452,117.0,14.0
2015-07-12T10:18:31Z,0.3163004,52.0912711,117.0,15.0
2015-07-12T10:18:34Z,0.3162312,52.0911318,116.0,13.0
2015-07-12T10:18:36Z,0.3161536,52.0910046,117.0,13.0
2015-07-12T10:18:38Z,0.316137,52.0908821,119.0,13.0
2015-07-12T10:18:40Z,0.3161007,52.0907646,118.0,13.0
2015-07-12T10:18:42Z,0.3160768,52.0906177,119.0,13.0
2015-07-12T10:18:44Z,0.3161165,52.0904888,121.0,13.0
2015-07-12T10:18:46Z,0.3161041,52.0903577,120.0,12.0
2015-07-12T10:18:48Z,0.3160816,52.0902136,118.0,12.0
2015-07-12T10:18:50Z,0.3160656,52.0900722,117.0,12.0
2015-07-12T10:18:52Z,0.316049,52.0899635,117.0,12.0
2015-07-12T10:18:54Z,0.3160334,52.0898327,117.0,12.0
2015-07-12T10:18:56Z,0.3160296,52.0897213,118.0,12.0
2015-07-12T10:18:58Z,0.3160246,52.0895944,117.0,12.0
2015-07-12T10:19:00Z,0.3160238,52.0894772,118.0,12.0
2015-07-12T10:19:02Z,0.3159995,52.0893139,118.0,12.0
2015-07-12T10:19:04Z,0.3159881,52.0891817,118.0,12.0
2015-07-12T10:19:06Z,0.3159711,52.0890516,119.0,12.0
2015-07-12T10:19:08Z,0.3159372,52.0889065,119.0,12.0
2015-07-12T10:19:10Z,0.3158989,52.0887778,119.0,12.0
2015-07-12T10:19:12Z,0.3158298,52.0886946,118.0,13.0
2015-07-12T10:19:14Z,0.3157681,52.0885694,117.0,13.0
2015-07-12T10:19:16Z,0.3156353,52.0884503,118.0,12.0
2015-07-12T10:19:18Z,0.3155298,52.0883462,120.0,14.0
2015-07-12T10:19:21Z,0.3154173,52.0882345,121.0,14.0
2015-07-12T10:19:22Z,0.3153286,52.0881088,120.0,14.0
2015-07-12T10:19:24Z,0.3152289,52.0879972,121.0,14.0
2015-07-12T10:19:26Z,0.3151534,52.0878981,121.0,13.0
2015-07-12T10:19:28Z,0.315075,52.0877828,118.0,13.0
2015-07-12T10:19:30Z,0.3149023,52.0876509,118.0,15.0
2015-07-12T10:19:32Z,0.3148546,52.087517,118.0,15.0
2015-07-12T10:19:35Z,0.314787,52.0874067,120.0,16.0
2015-07-12T10:19:37Z,0.3146346,52.0873422,119.0,16.0
2015-07-12T10:19:39Z,0.31458,52.0871228,118.0,16.0
2015-07-12T10:19:41Z,0.3144314,52.0870554,120.0,17.0
2015-07-12T10:19:43Z,0.3143259,52.0869418,121.0,18.0
2015-07-12T10:19:45Z,0.3142821,52.0867754,121.0,14.0
2015-07-12T10:19:47Z,0.3142428,52.0866725,123.0,12.0
2015-07-12T10:19:49Z,0.314125,52.0865367,121.0,12.0
2015-07-12T10:19:51Z,0.3140558,52.0864136,121.0,13.0
2015-07-12T10:19:53Z,0.3139794,52.0863216,123.0,14.0
2015-07-12T10:19:55Z,0.3138826,52.0862103,122.0,14.0
2015-07-12T10:19:57Z,0.3137498,52.086091,123.0,15.0
2015-07-12T10:19:59Z,0.313631,52.0859957,123.0,14.0
2015-07-12T10:20:01Z,0.3135493,52.0858839,125.0,15.0
2015-07-12T10:20:03Z,0.3134267,52.0857723,125.0,15.0
2015-07-12T10:20:05Z,0.313261,52.0856292,123.0,14.0
2015-07-12T10:20:07Z,0.3131267,52.0855324,125.0,14.0
2015-07-12T10:20:09Z,0.3130366,52.0853865,126.0,14.0
2015-07-12T10:20:12Z,0.31291,52.0852893,126.0,14.0
2015-07-12T10:20:14Z,0.3127634,52.0851702,126.0,14.0
2015-07-12T10:20:16Z,0.3125443,52.0850251,125.0,15.0
2015-07-12T10:20:18Z,0.312417,52.0849388,125.0,15.0
2015-07-12T10:20:20Z,0.3122962,52.0848668,124.0,15.0
2015-07-12T10:20:23Z,0.3122187,52.0847684,123.0,15.0
2015-07-12T10:20:25Z,0.3119175,52.0845737,121.0,13.0
2015-07-12T10:20:27Z,0.3117991,52.0844244,121.0,12.0
2015-07-12T10:20:29Z,0.3117235,52.0842999,120.0,12.0
2015-07-12T10:20:31Z,0.3115668,52.0841883,115.0,12.0
2015-07-12T10:20:33Z,0.3115002,52.0840514,112.0,12.0
2015-07-12T10:20:35Z,0.3113516,52.083912,111.0,13.0
2015-07-12T10:20:37Z,0.3112316,52.0838095,112.0,13.0
2015-07-12T10:20:39Z,0.311152,52.0836862,112.0,13.0
2015-07-12T10:20:41Z,0.3110575,52.0835967,110.0,15.0
2015-07-12T10:20:43Z,0.3109819,52.0834336,109.0,16.0
2015-07-12T10:20:45Z,0.3110704,52.0833563,109.0,16.0
2015-07-12T10:20:47Z,0.3109662,52.0832566,110.0,16.0
2015-07-12T10:20:49Z,0.3109806,52.0831144,107.0,15.0
2015-07-12T10:20:52Z,0.3109111,52.0830286,104.0,14.0
2015-07-12T10:20:56Z,0.3108972,52.082908,102.0,13.0
2015-07-12T10:20:59Z,0.3107963,52.0828018,105.0,13.0
2015-07-12T10:21:01Z,0.3107311,52.0827154,105.0,13.0
2015-07-12T10:21:04Z,0.3106114,52.0826238,105.0,13.0
2015-07-12T10:21:07Z,0.3104921,52.0825185,106.0,12.0
2015-07-12T10:21:09Z,0.3103994,52.0824332,105.0,14.0
2015-07-12T10:21:11Z,0.3102752,52.0823567,106.0,13.0
2015-07-12T10:21:13Z,0.3101983,52.0822261,105.0,16.0
2015-07-12T10:21:15Z,0.3101796,52.0820944,104.0,15.0
2015-07-12T10:21:17Z,0.3101442,52.0819937,104.0,14.0
2015-07-12T10:21:19Z,0.3102081,52.0818931,106.0,14.0
2015-07-12T10:21:22Z,0.3102032,52.0817706,103.0,14.0
2015-07-12T10:21:24Z,0.31033,52.0816236,104.0,14.0
2015-07-12T10:21:26Z,0.3103933,52.0815416,105.0,14.0
2015-07-12T10:21:28Z,0.3104775,52.0813942,104.0,14.0
2015-07-12T10:21:30Z,0.3105009,52.0812872,103.0,13.0
2015-07-12T10:21:32Z,0.310565,52.0811586,104.0,13.0
2015-07-12T10:21:34Z,0.3106477,52.0809949,103.0,13.0
2015-07-12T10:21:36Z,0.3106804,52.0808548,103.0,13.0
2015-07-12T10:21:38Z,0.3107406,52.0807208,104.0,14.0
2015-07-12T10:21:40Z,0.3107988,52.0805902,104.0,15.0
2015-07-12T10:21:42Z,0.3108386,52.0804483,104.0,18.0
2015-07-12T10:21:44Z,0.3108762,52.0803029,104.0,26.0
2015-07-12T10:21:46Z,0.3109317,52.080192,104.0,28.0
2015-07-12T10:21:48Z,0.3109684,52.0800455,103.0,29.0
2015-07-12T10:21:51Z,0.3109799,52.0799377,103.0,29.0
2015-07-12T10:21:55Z,0.3111547,52.0797611,104.0,34.0
2015-07-12T10:21:57Z,0.3112455,52.0795509,101.0,27.0
2015-07-12T10:22:00Z,0.3113563,52.0794413,100.0,22.0
2015-07-12T10:22:04Z,0.3114836,52.0793512,102.0,18.0
2015-07-12T10:22:06Z,0.3115769,52.0792322,103.0,17.0
2015-07-12T10:22:08Z,0.311624,52.0791063,99.0,14.0
2015-07-12T10:22:11Z,0.3116612,52.0790017,97.0,16.0
2015-07-12T10:22:14Z,0.311715,52.0788973,99.0,15.0
2015-07-12T10:22:16Z,0.3118958,52.0788344,98.0,18.0
2015-07-12T10:22:18Z,0.3120081,52.0787728,99.0,20.0
2015-07-12T10:22:22Z,0.3120706,52.0786718,101.0,21.0
2015-07-12T10:22:24Z,0.3120996,52.0785062,105.0,19.0
2015-07-12T10:22:26Z,0.3120876,52.0783395,105.0,18.0
2015-07-12T10:22:28Z,0.3121145,52.0782242,107.0,17.0
2015-07-12T10:22:30Z,0.3120836,52.0781249,108.0,17.0
2015-07-12T10:22:32Z,0.3121294,52.0780226,108.0,18.0
2015-07-12T10:22:34Z,0.3121748,52.0779172,109.0,20.0
2015-07-12T10:22:36Z,0.3121234,52.0777575,112.0,21.0
2015-07-12T10:22:38Z,0.3120532,52.0776733,112.0,17.0
2015-07-12T10:22:40Z,0.3121368,52.0775874,114.0,15.0
2015-07-12T10:22:42Z,0.312142,52.0774718,115.0,14.0
2015-07-12T10:22:44Z,0.3122082,52.0773781,114.0,13.0
2015-07-12T10:22:46Z,0.3122207,52.0772612,113.0,13.0
2015-07-12T10:22:48Z,0.3122419,52.0771671,115.0,13.0
2015-07-12T10:22:51Z,0.3122452,52.0770167,114.0,14.0
2015-07-12T10:22:53Z,0.3122391,52.0768872,116.0,14.0
2015-07-12T10:22:55Z,0.3121989,52.0767644,117.0,14.0
2015-07-12T10:22:57Z,0.3122225,52.0766431,113.0,14.0
2015-07-12T10:22:59Z,0.312253,52.0765196,113.0,14.0
2015-07-12T10:23:01Z,0.3122006,52.0764198,117.0,13.0
2015-07-12T10:23:03Z,0.3122038,52.0763011,120.0,12.0
2015-07-12T10:23:05Z,0.3121369,52.0761591,121.0,13.0
2015-07-12T10:23:07Z,0.3121927,52.0759806,123.0,14.0
2015-07-12T10:23:10Z,0.3121684,52.0758375,126.0,12.0
2015-07-12T10:23:12Z,0.312128,52.0756986,127.0,12.0
2015-07-12T10:23:14Z,0.312106,52.0755804,129.0,11.0
2015-07-12T10:23:16Z,0.31214,52.0754472,127.0,11.0
2015-07-12T10:23:18Z,0.3121316,52.0753382,127.0,12.0
2015-07-12T10:23:20Z,0.3121124,52.0752039,126.0,11.0
2015-07-12T10:23:22Z,0.3120971,52.075065,126.0,11.0
2015-07-12T10:23:24Z,0.3121114,52.0749711,128.0,11.0
2015-07-12T10:23:26Z,0.3121169,52.0748399,126.0,11.0
2015-07-12T10:23:28Z,0.3120923,52.074744,126.0,13.0
2015-07-12T10:23:30Z,0.3120443,52.0745727,122.0,12.0
2015-07-12T10:23:32Z,0.3120185,52.0744553,125.0,11.0
2015-07-12T10:23:34Z,0.3119833,52.0743358,126.0,11.0
2015-07-12T10:23:36Z,0.3119338,52.0742129,129.0,11.0
2015-07-12T10:23:38Z,0.3119157,52.0740818,128.0,11.0
2015-07-12T10:23:40Z,0.3119388,52.0739637,128.0,11.0
2015-07-12T10:23:42Z,0.3119125,52.0738593,127.0,12.0
2015-07-12T10:23:44Z,0.3118981,52.0737511,129.0,11.0
2015-07-12T10:23:46Z,0.3118754,52.0736348,128.0,11.0
2015-07-12T10:23:48Z,0.3118804,52.0735123,126.0,11.0
2015-07-12T10:23:50Z,0.3118657,52.0733953,129.0,12.0
2015-07-12T10:23:52Z,0.3118707,52.0732734,127.0,12.0
2015-07-12T10:23:54Z,0.3118942,52.073141,126.0,12.0
2015-07-12T10:23:56Z,0.3119019,52.0730201,126.0,11.0
2015-07-12T10:23:58Z,0.3118974,52.072897,128.0,11.0
2015-07-12T10:24:00Z,0.3118685,52.072776,129.0,11.0
2015-07-12T10:24:02Z,0.3118564,52.0726509,128.0,11.0
2015-07-12T10:24:04Z,0.3118422,52.0725372,128.0,11.0
2015-07-12T10:24:06Z,0.3118018,52.0723928,124.0,11.0
2015-07-12T10:24:08Z,0.3117945,52.0722825,124.0,11.0
2015-07-12T10:24:10Z,0.3117885,52.0721656,125.0,11.0
2015-07-12T10:24:12Z,0.3117761,52.072038,125.0,11.0
2015-07-12T10:24:14Z,0.3117822,52.0719226,126.0,11.0
2015-07-12T10:24:16Z,0.3118096,52.0718054,127.0,11.0
2015-07-12T10:24:18Z,0.3118278,52.0716849,125.0,11.0
2015-07-12T10:24:20Z,0.3118583,52.0715776,124.0,12.0
2015-07-12T10:24:22Z,0.3118826,52.0714497,125.0,12.0
2015-07-12T10:24:24Z,0.311906,52.0713245,125.0,12.0
2015-07-12T10:24:26Z,0.3119516,52.0712094,125.0,12.0
2015-07-12T10:24:28Z,0.3119436,52.0711042,127.0,12.0
2015-07-12T10:24:30Z,0.3119433,52.070993,127.0,12.0
2015-07-12T10:24:32Z,0.3119245,52.0708826,129.0,11.0
2015-07-12T10:24:34Z,0.3118996,52.0707503,128.0,11.0
2015-07-12T10:24:36Z,0.3118415,52.0706253,128.0,11.0
2015-07-12T10:24:38Z,0.3118158,52.0705222,129.0,11.0
2015-07-12T10:24:40Z,0.3117854,52.0704075,129.0,12.0
2015-07-12T10:24:42Z,0.3117133,52.0702837,127.0,13.0
2015-07-12T10:24:44Z,0.31169,52.0701885,126.0,14.0
2015-07-12T10:24:48Z,0.3116823,52.0700767,126.0,12.0
2015-07-12T10:24:50Z,0.311648,52.0699621,127.0,12.0
2015-07-12T10:24:52Z,0.3115218,52.0697693,124.0,13.0
2015-07-12T10:24:54Z,0.3114646,52.0696219,125.0,12.0
2015-07-12T10:24:56Z,0.3114235,52.0695339,125.0,12.0
2015-07-12T10:24:58Z,0.3113901,52.0694355,125.0,12.0
2015-07-12T10:25:00Z,0.3113432,52.069321,126.0,11.0
2015-07-12T10:25:03Z,0.3112883,52.0691893,126.0,12.0
2015-07-12T10:25:06Z,0.3111045,52.0690657,128.0,14.0
2015-07-12T10:25:08Z,0.31114,52.0689638,130.0,12.0
2015-07-12T10:25:10Z,0.3110976,52.0688696,132.0,11.0
2015-07-12T10:25:12Z,0.3110944,52.0687733,133.0,10.0
2015-07-12T10:25:14Z,0.3110069,52.0686611,132.0,10.0
2015-07-12T10:25:16Z,0.3109192,52.0685523,133.0,11.0
2015-07-12T10:25:18Z,0.3108197,52.0684401,131.0,13.0
2015-07-12T10:25:20Z,0.3107376,52.0683446,129.0,14.0
2015-07-12T10:25:22Z,0.3106353,52.068158,130.0,13.0
2015-07-12T10:25:24Z,0.3106266,52.068006,127.0,12.0
2015-07-12T10:25:26Z,0.3105865,52.0678652,129.0,11.0
2015-07-12T10:25:28Z,0.3105652,52.0677428,128.0,11.0
2015-07-12T10:25:30Z,0.3105583,52.0675922,127.0,11.0
2015-07-12T10:25:32Z,0.3104895,52.0674036,122.0,12.0
2015-07-12T10:25:34Z,0.3104672,52.0672706,122.0,12.0
2015-07-12T10:25:36Z,0.3104067,52.0670943,121.0,12.0
2015-07-12T10:25:38Z,0.3103336,52.066937,121.0,12.0
2015-07-12T10:25:40Z,0.3102695,52.066802,123.0,12.0
2015-07-12T10:25:42Z,0.3102283,52.0666583,123.0,11.0
2015-07-12T10:25:44Z,0.310151,52.0665129,122.0,11.0
2015-07-12T10:25:46Z,0.3100852,52.0663784,124.0,11.0
2015-07-12T10:25:48Z,0.3100122,52.0662176,122.0,11.0
2015-07-12T10:25:50Z,0.3099361,52.0660734,122.0,11.0
2015-07-12T10:25:52Z,0.3098505,52.0659418,124.0,12.0
2015-07-12T10:25:54Z,0.3097664,52.065737,121.0,13.0
2015-07-12T10:25:56Z,0.3096654,52.065608,120.0,12.0
2015-07-12T10:25:58Z,0.3095945,52.0654922,122.0,11.0
2015-07-12T10:26:00Z,0.3095127,52.065334,123.0,11.0
2015-07-12T10:26:02Z,0.3094318,52.0651568,121.0,11.0
2015-07-12T10:26:04Z,0.3093563,52.0650295,121.0,11.0
2015-07-12T10:26:06Z,0.3092962,52.0648938,120.0,12.0
2015-07-12T10:26:08Z,0.3092758,52.0647236,116.0,12.0
2015-07-12T10:26:10Z,0.3092905,52.0645351,116.0,13.0
2015-07-12T10:26:12Z,0.3094077,52.0643011,111.0,12.0
2015-07-12T10:26:14Z,0.3094534,52.0641387,111.0,12.0
2015-07-12T10:26:16Z,0.3095038,52.0639634,112.0,13.0
2015-07-12T10:26:18Z,0.3095608,52.0637732,111.0,13.0
2015-07-12T10:26:20Z,0.3096166,52.063578,114.0,12.0
2015-07-12T10:26:22Z,0.3096695,52.063407,114.0,12.0
2015-07-12T10:26:24Z,0.309699,52.0632228,114.0,11.0
2015-07-12T10:26:26Z,0.309764,52.0630754,116.0,11.0
2015-07-12T10:26:28Z,0.3098084,52.0629228,114.0,11.0
2015-07-12T10:26:30Z,0.3099107,52.0627628,114.0,11.0
2015-07-12T10:26:32Z,0.3100036,52.0626085,114.0,11.0
2015-07-12T10:26:34Z,0.3100937,52.0624603,115.0,11.0
2015-07-12T10:26:36Z,0.3101881,52.0623151,113.0,11.0
2015-07-12T10:26:38Z,0.3102695,52.0621723,113.0,11.0
2015-07-12T10:26:40Z,0.3103383,52.0620028,111.0,12.0
2015-07-12T10:26:42Z,0.3104022,52.0618692,108.0,11.0
2015-07-12T10:26:44Z,0.3104411,52.0617322,108.0,11.0
2015-07-12T10:26:47Z,0.3104967,52.0615886,111.0,11.0
2015-07-12T10:26:49Z,0.3105538,52.0614664,112.0,12.0
2015-07-12T10:26:51Z,0.3106164,52.0613188,111.0,13.0
2015-07-12T10:26:53Z,0.3107458,52.0612419,114.0,13.0
2015-07-12T10:26:55Z,0.3108812,52.0611393,113.0,13.0
2015-07-12T10:26:57Z,0.3109812,52.0609943,112.0,12.0
2015-07-12T10:26:59Z,0.3111032,52.0608917,116.0,11.0
2015-07-12T10:27:01Z,0.3112407,52.0607775,119.0,11.0
2015-07-12T10:27:03Z,0.3113837,52.0606812,119.0,11.0
2015-07-12T10:27:05Z,0.3115655,52.0605808,118.0,12.0
2015-07-12T10:27:07Z,0.3117358,52.0604852,120.0,11.0
2015-07-12T10:27:09Z,0.3118578,52.060398,121.0,11.0
2015-07-12T10:27:11Z,0.3119586,52.0603032,121.0,12.0
2015-07-12T10:27:13Z,0.3120564,52.0602078,120.0,12.0
2015-07-12T10:27:15Z,0.3121698,52.060109,122.0,11.0
2015-07-12T10:27:17Z,0.3123178,52.0600306,121.0,13.0
2015-07-12T10:27:19Z,0.3124509,52.0599092,122.0,12.0
2015-07-12T10:27:21Z,0.3126346,52.059794,121.0,13.0
2015-07-12T10:27:23Z,0.3127717,52.0596758,122.0,14.0
2015-07-12T10:27:25Z,0.3129518,52.0595898,123.0,13.0
2015-07-12T10:27:27Z,0.3130522,52.0594942,126.0,12.0
2015-07-12T10:27:29Z,0.3132007,52.0593684,125.0,11.0
2015-07-12T10:27:31Z,0.3133674,52.0593002,127.0,12.0
2015-07-12T10:27:33Z,0.313477,52.0591864,126.0,11.0
2015-07-12T10:27:35Z,0.3135672,52.0590646,124.0,12.0
2015-07-12T10:27:37Z,0.3136574,52.0589641,124.0,11.0
2015-07-12T10:27:39Z,0.3137883,52.0588236,123.0,11.0
2015-07-12T10:27:41Z,0.3138886,52.0587116,123.0,10.0
2015-07-12T10:27:43Z,0.314037,52.0586032,121.0,10.0
2015-07-12T10:27:45Z,0.3141958,52.0584958,120.0,11.0
2015-07-12T10:27:47Z,0.3143482,52.058389,120.0,11.0
2015-07-12T10:27:49Z,0.314506,52.0583096,123.0,10.0
2015-07-12T10:27:51Z,0.3146494,52.0582144,122.0,10.0
2015-07-12T10:27:53Z,0.3147807,52.0581148,123.0,11.0
2015-07-12T10:27:55Z,0.3149207,52.0580095,124.0,11.0
2015-07-12T10:27:57Z,0.3150435,52.0579176,125.0,11.0
2015-07-12T10:27:59Z,0.3151438,52.0578026,126.0,11.0
2015-07-12T10:28:01Z,0.3152326,52.0576781,125.0,12.0
2015-07-12T10:28:03Z,0.3152605,52.0575623,125.0,12.0
2015-07-12T10:28:05Z,0.315299,52.05742,125.0,11.0
2015-07-12T10:28:07Z,0.3153162,52.0572865,125.0,12.0
2015-07-12T10:28:09Z,0.3152465,52.057143,126.0,11.0
2015-07-12T10:28:11Z,0.3151771,52.05702,126.0,13.0
2015-07-12T10:28:13Z,0.3151528,52.0568893,126.0,14.0
2015-07-12T10:28:15Z,0.3150512,52.0568043,125.0,16.0
2015-07-12T10:28:17Z,0.314876,52.056622,123.0,13.0
2015-07-12T10:28:19Z,0.3147964,52.0565181,126.0,13.0
2015-07-12T10:28:21Z,0.3146653,52.0564114,125.0,13.0
2015-07-12T10:28:23Z,0.3145217,52.0563432,126.0,13.0
2015-07-12T10:28:25Z,0.3144474,52.0562434,125.0,12.0
2015-07-12T10:28:27Z,0.3142969,52.0561443,125.0,12.0
2015-07-12T10:28:29Z,0.3142145,52.0560483,126.0,12.0
